,handle,tweet
1440,1,"“Tim Kaine is as good a man, as humble and committed a public servant, as anyone I know. He will be a great vice president.” —@POTUS"
1441,1,“There has never been a man or a woman more qualified than Hillary Clinton to serve as president of the United States of America.” —@POTUS
1442,1,"""No matter how daunting the odds.
No matter how much people try to knock her down.
She never, ever quits.""
—@POTUS on Hillary"
1443,1,“She sat with me in the Situation Room and forcefully argued in favor of the mission that took out Osama bin Laden” —@POTUS on Hillary
1444,1,“Nothing truly prepares you for the demands of the Oval Office…but Hillary’s been in the room; she’s been part of those decisions.” —@POTUS
1445,1,"“As I’ve traveled this country…what I’ve also seen, more than anything, is what is right with America.” —@POTUS"
1446,1,"""The America I know is full of courage, and optimism, and ingenuity. The America I know is decent and generous.” —@POTUS"
1447,1,“What we heard was a deeply pessimistic vision of a country where we turn against each other.” —@POTUS on last week’s GOP convention
1448,1,“This is not your typical election…this is a more fundamental choice about...whether we stay true to this great American experiment” —@POTUS
1449,1,"""We’re not done perfecting our union or living up to our founding creed—that all of us are created equal.” —@POTUS"
1450,1,“We still have more work to do. More work to do for every American still in need of a good job or a raise.” —@POTUS
1451,1,"“America learned that love has no limits, and marriage equality is now a reality across the land.” —@POTUS"
1452,1,"""We brought more of our troops home to their families, and we delivered justice to Osama bin Laden."" —@POTUS"
1453,1,"""After a century of trying, we declared that health care in America is not a privilege for a few. It is a right for everybody.” —@POTUS"
1454,1,"""I was so young that first time in Boston...maybe a little nervous addressing such a big crowd, but I was filled with faith.” —@POTUS"
1455,1,"""Twelve years ago tonight, I addressed this convention for the very first time."" —@POTUS"
1456,0,"Our country does not feel 'great already' to the millions of wonderful people living in poverty, violence and despair."
1457,1,"""Hillary is ready.
Ready to fight.
Ready to win.
Ready to lead.""
—@TimKaine https://t.co/OGjaZdOKnk"
1458,0,Shooting deaths of police officers up 78% this year. We must restore law and order and protect our great law enforcement officers!
1459,1,"""Folks, you cannot believe one word that comes out of Donald Trump's mouth.” —@TimKaine https://t.co/CKNVPbm999"
1460,1,Hillary's ready because of her heart. She's ready because of her experience. She's ready because she knows we're stronger together.
1461,1,"""Folks, you cannot believe one word that comes out of Donald Trump's mouth."""
1462,1,"Thousands of Trump University students believed Donald Trump when he said he would help them succeed.  

They all got stiffed."
1463,1,"""Hillary has a passion for kids and families. Donald Trump has a passion, too.

It's himself!"" —@TimKaine https://t.co/8M7cNeLeVu"
1464,1,"Remember Karla, the little girl we heard from on Monday who feared her parents would be deported? She trusts Hillary to keep them together."
1465,1,"""Republican senators...once they've made sure nobody is listening, will tell you how fantastic a senator that Hillary Clinton was.” —Tim"
1466,1,"“I had to steer my state through the deepest recession since the 1930s, but hey, tough times don't last—tough people do.” —Tim"
1467,1,"""Aprendí los valores del pueblo: fe, familia y trabajo. Los mismos valores de la comunidad latina aquí en nuestro país""–@timkaine en español"
1468,1,"""If any of you are looking for that Party of Lincoln, we've got a home for you right here in the Democratic Party!"" —Tim"
1469,1,"""I want to thank my beautiful wife Anne and my three wonderful children: Nat, Woody and Annella."" —Tim https://t.co/kJuJuLXaM6"
1470,1,"""The richest thing about Donald Trump is his hypocrisy."" —@MikeBloomberg https://t.co/lzdNup73e3"
1471,1,"""Hillary Clinton understands that this is not reality television, this is reality!"" —@MikeBloomberg"
1472,1,"""Trump says he wants to run the nation like he’s run his business.

God help us!"" —@MikeBloomberg"
1473,1,"""I believe we need a president who is a problem solver, not a bomb thrower."" —@MikeBloomberg"
1474,1,"""I built a business, and I didn’t start it with a $1 million check from my father.” —@MikeBloomberg on Donald Trump"
1475,1,"""I believe it is an imperative that we elect Hillary Clinton as the next President of the United States.” —@MikeBloomberg"
1476,1,"“He says he cares about the middle class? Give me a break.

That’s a bunch of malarkey!"" —@JoeBiden on Donald Trump https://t.co/YtMc8vKRtS"
1477,1,"""No major party nominee in the history of this nation has known less or been less prepared to deal with...national security"" —Biden on Trump"
1478,1,"Trump ""doesn’t have a clue about the middle class…
“He has no clue about what makes America great. 
Actually, he has no clue—period."" —Biden"
1479,1,"“He says he cares about the middle class?
Give me a break. 

That’s a bunch of malarkey."" —@JoeBiden on Donald Trump"
1480,1,"""His lack of empathy and compassion can be summed up in the phrase…he’s proud he made famous—'you’re fired.'"" —@JoeBiden on Donald Trump"
1481,1,"""There’s only one person in this race who will be there, who’s always been there…that’s Hillary Clinton's life’s story"" —@JoeBiden"
1482,1,"""We all understand what it will mean for our daughters and granddaughters when Hillary Clinton walks into the Oval Office."" —@JoeBiden"
1483,1,"""Hillary understands that a college loan is about a lot more than getting a qualified child an education."" —@JoeBiden"
1484,1,“He’s become a brother to Jill and me—and Michelle…you are incredible.” —@JoeBiden on @POTUS and @FLOTUS
1485,1,"""He knows at its best, politics is always a matter of the heart.” –@DrBiden on @JoeBiden https://t.co/xo5Azxa1IE"
1486,1,What the world needs now is love. https://t.co/UyDO7J60iy
1487,1,"What matters in politics is if you can deliver results—and Hillary gets results. Grateful for the chance to serve.
https://t.co/iCrZfb0J5l"
1488,1,I've seen Hillary in the Senate &amp; the Situation Room. Clear-eyed. Steady. Understands working people. Exactly the leadership we need. –Joe
1489,1,"It’s good to be back, folks. We've got less than 4 months until Election Day, and I need you with me. Let's go elect some Democrats. –Joe"
1490,1,"""Speaking is difficult for me. But come January, I want to say these two words: Madam President.” —@GabbyGiffords https://t.co/StCmJArarq"
1491,1,"""In Congress, I learned a powerful lesson: Strong women get things done.” —@GabbyGiffords"
1492,1,"""As president, she will do what is right for our nation, not what is politically expedient.” —@ShuttleCDRKelly on Hillary"
1493,1,"“We say their names, but that is not enough” —@ImAngelaBassett on the victims of gun violence https://t.co/5baWnDLqbj"
1494,1,"""I’m here without my mother while too many politicians cower behind the gun lobby.” —Erica Smegielski #StopGunViolence"
1495,0,"Join me live in Toledo, Ohio!
#MakeAmericaGreatAgain
https://t.co/ruEvMGx4C9"
1496,1,“It is time to take Washington back from the gun lobby!” —@ChrisMurphyCT https://t.co/Bi0G1OYCwW
1497,1,"We have had #enough of the unrelenting gun violence in America. It's time for us to fight back, together. #ImWithHer https://t.co/e8Yqfdl5Lm"
1498,1,Text LAWS to 47246 to learn about the dangerous loopholes in our gun laws and get the information you need to help reduce gun violence.
1499,1,"“She stood up to the NRA, and Hillary Clinton pledged to take Washington back from the gun lobby.” —@ChrisMurphyCT #DemsInPhilly"
1500,1,"""Trump says global warming is a hoax.⁰⁰

I say Trump is a fraud.” —@JerryBrownGov #DemsInPhilly https://t.co/yyx0nmNbvj"
1501,1,"“From her first day in office, President Hillary Clinton will do what’s needed to combat climate change.” —@JerryBrownGov #DemsInPhilly"
1502,1,"""It’s time to put a bully, racist in his place and a tough woman in hers—the White House!"" —@MartinOMalley https://t.co/DjYseIe488"
1503,1,"""I am here to tell you that Hillary Clinton is as tough as they come."" —@MartinOMalley #DemsInPhilly"
1504,1,"""Maybe one day she'll look back and say, 'I was there...when we nominated our first female president.'"" —Janet, NMI https://t.co/9Q2cfCwNR1"
1505,1,"""Republicans want to tear down the pillars of middle-class security. We won’t let that happen!"" —@SenatorReid https://t.co/KY9DSGTts7"
1506,1,"""Middle-class families fighting to give your kids a better life: Democrats stand in your corner."" —@SenatorReid #DemsInPhilly"
1507,1,"""Hillary Clinton may be our 1st woman president. But she will not be our last. Once that barrier falls, it will never... be put back up."""
1508,1,"""This is not merely unacceptable or wrong, though it is both. What happened in Flint is immoral."" —Hillary
https://t.co/YLJqE1Kz6Q"
1509,1,"The story of Bill and Hillary, in photos: https://t.co/fDNQl66gNU https://t.co/206mlwXnml"
1510,0,#CrookedHillary https://t.co/lwi9gqDEHE
1511,0,"Thank you Pennsylvania!
#MakeAmericaGreatAgain 
https://t.co/bbv3EhGs5x https://t.co/bbroAGTdMw"
1512,1,So proud to tell #DemsInPhilly last night why @HillaryClinton is still the best darn changemaker I've ever known. https://t.co/pgjj8jMme5
1513,1,"""I trust Hillary because...I've seen her lifelong devotion to our nation's children."" —@FLOTUS https://t.co/A0S2FJlsbJ"
1514,1,"Last night, we put the biggest crack yet in that highest, hardest glass ceiling. Here are the highlights: https://t.co/YcfLdrnu56"
1515,0,Thank you to our amazing law enforcement officers! #MAGA https://t.co/UEZorOQhTw
1516,1,People are sharing photos of their grandmas celebrating Hillary Clinton’s nomination https://t.co/qmIeGOtfPb https://t.co/qdbQ1e7lVS
1517,1,Taking it all in. https://t.co/SbCe01DOlD
1518,1,"A young girl asked Hillary, ""Do you think when you're president, you'll be paid as much as a man?""
https://t.co/sValauUbkT"
1519,0,"Great new poll - thank you!
#MakeAmericaGreatAgain https://t.co/mXovx0TLPC"
1520,1,A few thoughts from @FLOTUS that seem particularly relevant right now.  https://t.co/FgRTjWYUjl
1521,1,.@realDonaldTrump the Hotel Roanoke AC is fine &amp; you should pay them for it. You're the one who brought the hot air! https://t.co/ReCKyjbbqG
1522,0,"Join our next Vice President, @Mike_Pence in Wisconsin tonight &amp; Michigan Thursday!

MI: https://t.co/daR2xIhCEs
WI: https://t.co/LKc7e4VZkB"
1523,1,"History made.
https://t.co/JRgDbFms3n"
1524,1,"""What I admire most about Hillary is that she never buckles under pressure."" —@FLOTUS https://t.co/mbg5H8QZA3 #DemsInPHL"
1525,0,Not one American flag on the massive stage at the Democratic National Convention until people started complaining-then a small one. Pathetic
1526,0,"Our not very bright Vice President, Joe Biden, just stated that I wanted to ""carpet bomb"" the enemy. Sorry Joe, that was Ted Cruz!"
1527,0,Crooked Hillary Clinton wants to flood our country with Syrian immigrants that we know little or nothing about. The danger is massive. NO!
1528,0,Hopefully the violent and vicious killing by ISIS of a beloved French priest is causing people to start thinking rationally. Get tough!
1529,0,The Democratic Convention has paid ZERO respect to the great police and law enforcement professionals of our country. No recognition - SAD!
1530,0,"Funny how the failing @nytimes is pushing Dems narrative that Russia is working for me because Putin said ""Trump is a genius."" America 1st!"
1531,0,"As I have been saying, Crooked Hillary will approve the job killing TPP after the election, despite her statements to the contrary: top adv."
1532,1,We just put the biggest crack in that glass ceiling yet.” —Hillary https://t.co/mYkaLIv861
1533,1,"“Hillary Clinton will be our first woman president.

And she will be a great president."" —Meryl Streep https://t.co/nCOhgJmzNz"
1534,1,"WATCH: me + friends supporting @HillaryClinton @DemConvention #StrongerTogether #DemsinPhilly
https://t.co/0QU7KsdCka"
